Price,Title,Location,Date,Url
7.0,RAM за лаптоп Hynix 1GB DDR2/ 800 Mhz,гр. София,11  апр,https://www.olx.bg/ad/ram-za-laptop-hynix-1gb-ddr2-800-mhz-CID632-ID6nbqI.html#1f58e52379
29.0,RAM памети за лаптоп 4GB DDR3 SODIMM PC3-10600 for Noteook,гр. Русе,15  апр,https://www.olx.bg/ad/ram-pameti-za-laptop-4gb-ddr3-sodimm-pc3-10600-for-noteook-CID632-ID899Nu.html#1f58e52379
35.0,"RAM памет за сървъри DDR3 4 ГБ 1600 Мгц, комплект 4 бр.",гр. Бургас,16  апр,https://www.olx.bg/ad/ram-pamet-za-sarvari-ddr3-4-gb-1600-mgts-komplekt-4-br-CID632-ID85aA6.html#1f58e52379
33.0,"Памет DDR3 4GB за настолен PC, лаптоп и работни станции RAM РАМ",гр. София,15  апр,https://www.olx.bg/ad/pamet-ddr3-4gb-za-nastolen-pc-laptop-i-rabotni-stantsii-ram-ram-CID632-ID5wHqc.html#1f58e52379
14.0,RAM паметГАРАНЦИЯ 2GB DDR2/DDR3 800/667/1333 МHz за лаптоп и настолен,гр. Горна Оряховица,16  апр,https://www.olx.bg/ad/ram-pametgarantsiya-2gb-ddr2-ddr3-800-667-1333-mhz-za-laptop-i-nastolen-CID632-ID6jCgU.html#1f58e52379
30.0,RAM памет 4GB DDR2-800,гр. Пловдив,днес 02:51,https://www.olx.bg/ad/ram-pamet-4gb-ddr2-800-CID632-ID8ad80.html#1f58e52379
24.0,Ram памет 2x512MB DDR2,гр. Видин,днес 02:49,https://www.olx.bg/ad/ram-pamet-2x512mb-ddr2-CID632-ID86xYS.html#1f58e52379
20.0,Ram Рам,гр. София,днес 00:26,https://www.olx.bg/ad/ram-ram-CID632-ID7Sfo7.html#1f58e52379
80.0,RAM памет за лаптоп и компютър,гр. Русе,вчера 23:56,https://www.olx.bg/ad/ram-pamet-za-laptop-i-kompyutar-CID632-ID7vlTv.html#1f58e52379
20.0,2Х2гб РАМ памет 4Gb RAM за лаптоп,гр. София,вчера 23:51,https://www.olx.bg/ad/2h2gb-ram-pamet-4gb-ram-za-laptop-CID632-ID6Amvj.html#1f58e52379
39.0,Продавам Ram 4gb ddr4 2133mhz,гр. София,вчера 21:59,https://www.olx.bg/ad/prodavam-ram-4gb-ddr4-2133mhz-CID632-ID8acPr.html#1f58e52379
30.0,Рам памет RAM DDR3 Adata,гр. София,вчера 21:16,https://www.olx.bg/ad/ram-pamet-ram-ddr3-adata-CID632-ID8acIs.html#1f58e52379
30.0,Рам памет RAM DDR3 corsair xms3,гр. София,вчера 21:13,https://www.olx.bg/ad/ram-pamet-ram-ddr3-corsair-xms3-CID632-ID8acHI.html#1f58e52379
50.0,2GB Ddr3 Ram и хард диск,гр. Варна,вчера 20:12,https://www.olx.bg/ad/2gb-ddr3-ram-i-hard-disk-CID632-ID88fo0.html#1f58e52379
139.99,"Дънна платка 1155, процеоср Intel core I3 2100 3.1GHz, RAM 8GB DDR3",гр. Харманли,вчера 19:02,https://www.olx.bg/ad/danna-platka-1155-protseosr-intel-core-i3-2100-3-1ghz-ram-8gb-ddr3-CID632-ID88shX.html#1f58e52379
30.0,Рам памет ДДР2 2Х4гб RAM DDR2 2Х4GB 800mh,гр. Варна,вчера 17:22,https://www.olx.bg/ad/ram-pamet-ddr2-2h4gb-ram-ddr2-2h4gb-800mh-CID632-ID82PgJ.html#1f58e52379
110.0,"Дънна платка Тoshiba Satellite Pro R50-B-12P Core i3 1.7 GHz, 4 GB RAM",гр. Варна,вчера 16:48,https://www.olx.bg/ad/danna-platka-toshiba-satellite-pro-r50-b-12p-core-i3-1-7-ghz-4-gb-ram-CID632-ID86vbg.html#1f58e52379
15.0,RAM памет 1 GB DDR400 за настолен компютър,гр. Видин,вчера 16:41,https://www.olx.bg/ad/ram-pamet-1-gb-ddr400-za-nastolen-kompyutar-CID632-ID8abJs.html#1f58e52379
10.0,Ram pamet ddr400 512MB,гр. Варна,вчера 16:19,https://www.olx.bg/ad/ram-pamet-ddr400-512mb-CID632-ID8abDR.html#1f58e52379
